address,gender,area_name,area_type,business_type,held_roles
0x6A7344C0C35A78f4625fa5254b1B9188c14512f9,Female,Mukuru Nairobi,urban,shop,beneficiary
0x6EeEd939F44f6cBcfF9662Ba16504438c7E37334,Female,Misc Nairobi,urban,labour,beneficiary
0x093c8a7e7f139949166902C26c28335ed287eb54,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0x1a41f8667077381dE505597C9C95F861B987Cc55,Male,Kinango Kwale,rural,farming,beneficiary
0x0f338a87D557B8dFf78B97561ba442dB93646486,Female,Kinango Kwale,rural,farming,beneficiary
0x309235F7362Ad1241eF92238Ea7414A41FAcc396,Female,Kinango Kwale,rural,food,beneficiary
0x0BfEe68055E0cBD4988d66D5f6CceE9E27CeD7c2,Female,Kinango Kwale,rural,farming,beneficiary
0x846F254CDBDeF315697847D961F980FDf4d8B0E8,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0xbdD1F40ee6f68109df03c5E71de34B143d2D67da,Female,Kinango Kwale,rural,farming,beneficiary
0x0155FEc655Dd124B29AE1956c718DBC64509a261,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0xb5Cbe94AEa09945AB2776180eb0399501d389e93,Female,Misc Nairobi,urban,food,beneficiary
0x97195Cd723Ae2B7E352A4bd0772aA3059bbA12f5,Female,Kinango Kwale,rural,food,beneficiary
0xbFa347fb4f611ed015Cb569ac46b2B2f4aC1dEaC,Male,Kinango Kwale,rural,farming,beneficiary
0xa4Bf0eACE2Be7C60CC0594054769dDf7C5B4130F,Female,Kinango Kwale,rural,farming,beneficiary
0x81bbf8C449c6893FA359083E0a89a69F6E838350,Female,Kinango Kwale,rural,farming,beneficiary
0x0FaD9f3400f734Ba0640cf3280a59437E864109b,Female,Kinango Kwale,rural,farming,beneficiary
0xf01Cd37aeF9cBb837DFF7a9575E04f05B092db71,Male,Kinango Kwale,rural,farming,beneficiary
0xc6212A72D26B55336364C609eC51a15DcF32a733,Female,Kinango Kwale,rural,farming,beneficiary
0xB90ED954D4a30ac50feEbE2690F81DaA743FC695,Female,Kinango Kwale,rural,farming,beneficiary
0x8fcCb3eA3677ad927A26aE01701C1a61ABe06c26,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0x3d6Fb0425F8524400cDE0156e12112cA34b14D12,Female,Kinango Kwale,rural,farming,beneficiary
0xE3C14af8e806301471896A278E2691709Ca62209,Male,Misc Nairobi,urban,shop,beneficiary
0x1aEEf51f42332e37DEEFbB4bD123CEb0064019B5,Female,Kinango Kwale,rural,farming,beneficiary
0x96C305b1c51Ff513E27e19EF8277B41f257c1130,Male,Kinango Kwale,rural,labour,beneficiary
0x39Cdc0046a18018AC066265cFA6E63Cbc2D5390B,Female,Kinango Kwale,rural,farming,beneficiary
0x910F163a046D788852fAE92882849993bDf577E7,Female,Kinango Kwale,rural,food,beneficiary
0xAB85573189182AE086918225BA24Df7cc1602dc4,Female,Kinango Kwale,rural,farming,beneficiary
0x6dE58fAd3939bE36224cB1bF9ecc31FBB10611c0,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0xA052e3BABa338ac1140ACF098363dcf4cDa0cA39,Female,Kinango Kwale,rural,food,beneficiary
0xfB82A5d1F186ce820018b604629aB7854E5d0Ec7,Female,Kinango Kwale,rural,food,beneficiary
0x2077AeBE983B2Ee49aE4ac04dd167Cd77432Eb6B,Male,Mukuru Nairobi,urban,labour,beneficiary
0xE9a816e93930C745f8A4dFeE97c55700b924339D,Male,Kinango Kwale,rural,farming,beneficiary
0x5107D714208f4c90782581D857714553c2e5DF06,Female,Kinango Kwale,rural,farming,beneficiary
0x22B891EF45F26feD7faf1f46704D12EEC125875F,Female,Kinango Kwale,rural,shop,beneficiary
0x4232c0975E3b61C29076553dE9f62399116D9935,Female,Kinango Kwale,rural,food,beneficiary
0x09f1170efe6b962378cB82E069A71Da31d94Bfba,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x8d265991Dea6A9B95cED5cde3a9E85715C7d07f3,Female,Mukuru Nairobi,urban,labour,beneficiary
0xA639A21E21b541f74511FA40766ff08bbB85f84f,Female,Kinango Kwale,rural,farming,beneficiary
0x70180e03922A33987FC0E200A6fbf6F564292f77,Male,Mukuru Nairobi,urban,labour,beneficiary
0x4db82cFe4f2B63ab2B51da0B9Cd2Be60C2165B05,Female,Kinango Kwale,rural,farming,beneficiary
0xdAd3AB19234e40e69e315ED50692bA152f9cAa3D,Male,Mukuru Nairobi,urban,food,beneficiary
0x816c4c19fFbA62ecb705B1C4A389aEe53d8064A8,Female,Kinango Kwale,rural,food,beneficiary
0x958Bd35266aA5BAC8332826C6208c9488c0517C0,Female,Kinango Kwale,rural,food,beneficiary
0x820A68641Ed73F2cE52dC639B16407Fe80DCd439,Female,Kinango Kwale,rural,farming,beneficiary
0x3A511104B5d304c394256b169d547CA9f6d7Dc50,Female,Mukuru Nairobi,urban,food,beneficiary
0xb740716EAe60F61A3Ade16Ac47D353471CfE48d0,Male,Kinango Kwale,rural,farming,beneficiary
0x49DA8974f38B7B0f03571664604256f4D1e3655C,Female,Kinango Kwale,rural,farming,beneficiary
0x26377CF3101Fe4eAc088d554b18a7eff6ae04Ea5,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0x6F9deC5E7f15b94b2Bcde392172d2E616DcaFA79,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x8Af308e1922229eaC7D938A8c58bbD0d94Fcc545,Female,Kinango Kwale,rural,farming,beneficiary
0xDE646Fca371fDAf27e4230Cdb2482E26b3F0B86B,Male,Kinango Kwale,rural,farming,beneficiary
0xd0DCAc3953730e8E63A460ECF7823298d792E656,Other,Kinango Kwale,rural,food,beneficiary
0x4424063b9f93e03d2D3e600f86Fe8703d5F61d2E,Female,Kinango Kwale,rural,farming,beneficiary
0xf97C03db60992143c17959B52B051e28a9e473Ac,Female,Kinango Kwale,rural,farming,beneficiary
0x67F2CDea4EC43E6eA48b679F05e06c16cAb9b1Ca,Female,Kinango Kwale,rural,farming,beneficiary
0x125D0b2465087a1aaF292d04666CaEccAEcd2553,Female,Kinango Kwale,rural,farming,beneficiary
0x8e7A5191EDA826cDb7074988A8a38af9BF920272,Female,Kinango Kwale,rural,farming,beneficiary
0x87d0f830d7ae1ED9c9f10500521d88Fb3c4b320a,Male,Kinango Kwale,rural,farming,beneficiary
0x44eBd7DABFad5fCcd29Df1718Fc4A01F5739B257,Female,Kinango Kwale,rural,farming,beneficiary
0xF6B9c1e23620f3916B9F599ad06088E395A28af5,Male,Kinango Kwale,rural,farming,beneficiary
0x1301f1aeAe1ae570c1D0D3534A6b795B04bbFc30,Male,Kinango Kwale,rural,farming,beneficiary
0x9000Cb251D4d582D5a7E1EA36A92428CDe2cB644,Female,Kinango Kwale,rural,food,beneficiary
0x66bCb34DCF94A2C02c34161e8141cb64ec72318F,Female,Kinango Kwale,rural,food,beneficiary
0x6Bdd1dA78A897b7cf55d69ec21874B8158DF42e0,Female,Kinango Kwale,rural,farming,beneficiary
0xFBA2FFEdCA1D790D55889e324486ea517805f214,Female,Kinango Kwale,rural,food,beneficiary
0x20DA0597E73b551E69ea0506aA005bd62dE92720,Female,Kinango Kwale,rural,farming,beneficiary
0x3115f6A049Dc5f1E1E7Afe011ed95aBA0361Bdc2,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0xD750fE62eCD0437Bc69FE358CB45FF3369E75246,Female,Kinango Kwale,rural,farming,beneficiary
0x56F72D90CC28246C27bEe37e2d998a9056c489C8,Female,Kinango Kwale,rural,farming,beneficiary
0x1e4dC1d8339b1Cf8Cf4bCB48bbac4fd7bA6Ea446,Male,Mukuru Nairobi,urban,shop,beneficiary
0x1bBB84b151Ef08926Fd0cF4E46f8F2ef0f0A0A52,Female,Mukuru Nairobi,urban,labour,beneficiary
0xdFd299a12e1fC481D067A02922225613d95876be,Female,Mukuru Nairobi,urban,food,beneficiary
0x853352ED9495A8b6D95b619E6f78f2D4547c56b2,Male,Kinango Kwale,rural,farming,beneficiary
0x8D0A6D7e53D7948CCF98F577DC977aa92768f8eC,Male,Kinango Kwale,rural,shop,beneficiary
0xEC39dA88aA6F3A6151C4C588a1B9b6717aead20a,Male,Kinango Kwale,rural,shop,beneficiary
0x9ddA3de2E83Ea4f8348d08dE2663c14E4C6F8757,Female,Kinango Kwale,rural,farming,beneficiary
0xFD01D470351ef98a99bf54B5c0944fF3676fc1B1,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0x316088A764f8AA60496ced21B9d28d875D55C77E,Female,Kinango Kwale,rural,farming,beneficiary
0x8d585ea9C42E774D09c1fcBDE31668e5dE2F8415,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0xD564944104511881c46dd9F3ae2325a80fF96634,Female,Kinango Kwale,rural,shop,beneficiary
0xA14a8F73348A755A6Cb8c9A9DB00646110d8E37d,Female,Kinango Kwale,rural,farming,beneficiary
0xaf20B007a8Dd4baA734B8A15bf4d14aB0869CE4A,Female,Kinango Kwale,rural,farming,beneficiary
0x44C650c3c90b23B29018A9904759AD9907e02D15,Male,Kinango Kwale,rural,farming,beneficiary
0x2c647f46075691AB098A2bcD0d6082A907B1a749,Male,Kinango Kwale,rural,food,beneficiary
0xA8007F14bFD07d39b1637b249632a20b3C404c30,Female,Kinango Kwale,rural,farming,beneficiary
0xe0bE210ac0b5F58B1555311F059B9F7C347663b9,Male,Kinango Kwale,rural,labour,beneficiary
0xBae2D6982e8079d6Df039a169edEbB2E40CBDb60,Female,Kinango Kwale,rural,shop,beneficiary
0xAF00ad3A256C1e652760daeCbA3E1C3FA7D616A9,Male,Kinango Kwale,rural,food,beneficiary
0x2E2e7f68d01B06cf2aB7A3cd5576eC49553d1F16,Female,Kinango Kwale,rural,shop,beneficiary
0x67Ed6E521568F0D44D7c85aC5C6b1a106dD52F88,Male,Kinango Kwale,rural,food,beneficiary
0x98Fdf9811154cBFe438350Ad93dc9976d83EF7cb,Female,Kinango Kwale,rural,shop,beneficiary
0x977e3B4002CAD8267db9F6cbDb8666915374f995,Female,Mukuru Nairobi,urban,shop,beneficiary
0x89a08D30d84cBe90F4c05148d86Bca6881449e2d,Male,Kinango Kwale,rural,farming,beneficiary
0x4AD3c0bF939492C8ECfb26E1c2E099104A25508b,Male,Kinango Kwale,rural,farming,beneficiary
0xb76aa7D3C43aA918e7AD9E121452264c9d61838e,Male,Kinango Kwale,rural,transport,beneficiary
0x90995d4d7732671E4f20fe3E37DeFa2F75fF23A1,Male,Kinango Kwale,rural,transport,beneficiary
0x15A5CF2bE7A6BEC2197E1451e7763ba7D26848C5,Female,Kinango Kwale,rural,food,beneficiary
0xaaa2e671846e5c55354bB9aC787723498FA2bd76,Male,Kinango Kwale,rural,transport,beneficiary
0xe35a6c1d3914181598CFe66E19f3FF5337Ca10Eb,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0xDa7909d8c49446c3F324503B178787d6444bcaA3,Male,Kinango Kwale,rural,farming,beneficiary
0x66E3a025941e159A71b8C587ae3aE807Da5Be01F,Female,Kinango Kwale,rural,shop,beneficiary
0x60648D71513747194D9bEEF215776fab4c8e0Dd8,Female,Kinango Kwale,rural,farming,beneficiary
0x1a593cc9138c063509276062A4Cc76D3C71EFa85,Female,Kinango Kwale,rural,farming,beneficiary
0xD5d1C132b3BADFF64d7d0cDAE7A9Dc20fb4aB4C1,Female,Kinango Kwale,rural,farming,beneficiary
0x820B57DB8a8139B9e161042066Cf178eD7a26E58,Female,other,other,food,beneficiary
0x67A517056b2417130E3Ec55E0a1fCeb4837bB91e,Female,Kinango Kwale,rural,farming,beneficiary
0xc1a7e2CdaB449943709dFf940aa95cB7c852c78F,Male,Kinango Kwale,rural,farming,beneficiary
0xDC3BB1D5b146d2e450fDA60292d66e3CcC5df2f8,Female,Kinango Kwale,rural,farming,beneficiary
0xF164AbBa017732b4bAe673486f34676E8E30B90D,Male,Mukuru Nairobi,urban,shop,beneficiary
0x338Ac5cc7f51935d274d76a43DAC46C900eC9AE5,Male,Kinango Kwale,rural,farming,beneficiary
0x397121e842bc442223Ae6C99b8C4c0FaEaB88825,Female,Kinango Kwale,rural,food,beneficiary
0x41baD8C34d6c8328b004a8b6C46f652E8d65339E,Male,Mukuru Nairobi,urban,savings,group_account
0xF7e644d3F75348634B5d25541B60c836aabd4A9b,Male,Kinango Kwale,rural,transport,beneficiary
0xb642B44134FB40eD7c75D8aeF8f23876e3b24230,Male,Kinango Kwale,rural,food,beneficiary
0xb855CC3208a6F4ee3438B8D38D62662f0D2A620d,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x67CE21f620E1968947E8f429E2eF651466849D50,Male,Kinango Kwale,rural,labour,beneficiary
0xf402B62872061B0a91ac9ccEf2eA141bf928aedc,Female,Kinango Kwale,rural,food,beneficiary
0x9D15F3B88b28E343944c57f37e5379Bc3EBE4539,Male,Kinango Kwale,rural,farming,beneficiary
0xA2CEf1D47A08d4C548B630FdCB44bDAb18e74A28,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0x0cF5D5f8aCC663e20985834cA3AAa837B2bd6171,Female,Kinango Kwale,rural,farming,beneficiary
0xd75afb63ed50F79Bb5C586c46c8d309cDbb4C121,Male,Kinango Kwale,rural,farming,beneficiary
0xda7d41541D440D3F5BD881982C48b1D356e85671,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x551C41bDDc41b2841Ff6d7BB24d082fFB991E0B1,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x351dbF7ec5ecC22365cAd565777c6efE1129BD3F,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x5e9853d623B9b61aFA46c022D6B9876f07A190F5,Female,Kinango Kwale,rural,labour,beneficiary
0x7648C359ddc63Ee84Bc6AbD92203D70D5a07E941,Female,Kinango Kwale,rural,food,beneficiary
0x71f4899845AAB4424c5dbdBEb4C9C3D2755e6Ee0,Female,Kinango Kwale,rural,shop,beneficiary
0x87f7a2c8A689b206C7cC8bbfFa8d48343f2e156E,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x2486D346E117b23F7F4278494A30f76Db3eE2FB9,Female,Kinango Kwale,rural,farming,beneficiary
0xDa7CCFc6069748473DE3d37224675aC3e05D1199,Male,Kinango Kwale,rural,farming,beneficiary
0x93c4fC0201a47A0De94AF9CeF8520701Cfda1953,Male,Kinango Kwale,rural,transport,beneficiary
0x7cD962b68c477C3F93aC71f81B1302d861002384,Female,Kinango Kwale,rural,farming,beneficiary
0xbbd641a74E632D9ea9Cce01dBB4b960106759874,Female,Kinango Kwale,rural,transport,beneficiary
0xfB8A704639B3655ba2b073E51E439BD3D89c084a,Female,Kinango Kwale,rural,farming,beneficiary
0xC2ed6a7F8b22437e79af608529c848CDaC773f12,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0xef2E93e66b286C8A7524947978c2fC3F78498731,Female,Kinango Kwale,rural,farming,beneficiary
0x9d808721E220C5ceb9Af3D0a71A1C94653c240A3,Male,Mukuru Nairobi,urban,food,beneficiary
0xd213017e98C462622aEEC755f40647ed2C98B8d9,Female,Mukuru Nairobi,urban,food,beneficiary
0xc8Af3447Cdf0cb21276949f6a0039B58F6efc182,Male,Mukuru Nairobi,urban,shop,beneficiary
0x9c05Ad3f0F5e19F3F3E61FABe2063F23fB72c0f8,Male,Mukuru Nairobi,urban,labour,beneficiary
0x1Eaf9dDC999d5Bcb834856E57B5B3dEC2a6f5B4a,Female,Kinango Kwale,rural,farming,beneficiary
0x914Eaa13B2cf371CF2181856F87941F548Cc32a2,Female,Mukuru Nairobi,urban,food,beneficiary
0x7035D2791cB200D3ACCDC786faC5fdD275B16DCb,Male,Mukuru Nairobi,urban,labour,beneficiary
0x56535b1C7bbb36D0ad3116D089FCBBe667154124,Female,Kinango Kwale,rural,farming,beneficiary
0x706366465e4Bc894893C9A10DC14d8109767ECaa,Male,Mukuru Nairobi,urban,shop,beneficiary
0x72eb6D66B5A9997e1773816B92921587CB076f61,Female,Mukuru Nairobi,urban,shop,beneficiary
0x78141f91eEe8b6e3335b68eF388352F27277a202,Female,Kinango Kwale,rural,shop,beneficiary
0xffD55B8Ab0C5B3A5c6c54a498C14F4f147720BEd,Male,Kinango Kwale,rural,food,beneficiary
0x31ac189f9D846C8AA6A77e916514BE020A9f0498,Female,Mukuru Nairobi,urban,shop,beneficiary
0xdF2153ad9809A59bBf26B8e1Dfff465136E8dDC3,Female,Kinango Kwale,rural,farming,beneficiary
0xAe89265c5117f5B7Be98110aDA576B55E4F38b83,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x0eF0FEDF96Ff2FF51f7f82250760A56A8869D7A9,Female,Kinango Kwale,rural,farming,beneficiary
0x4Aafe74f3510AbC4efbC3597013236cc9Db4b82d,Female,Kinango Kwale,rural,farming,beneficiary
0xEfceF3BD4b2fda6b21eDC823c00c843C9857108C,Female,Nyanza,rural,farming,beneficiary
0x7257eDb334798eAb7b1ceb5168aC66Cc0CCCB42f,Female,Kinango Kwale,rural,food,beneficiary
0xb8bd5C450E92eDAa305BA3cB20B3c9FB1124d114,Female,Nyanza,rural,farming,beneficiary
0x53659Df853103833b087Ca654df6e1AaA401a922,Female,Kinango Kwale,rural,farming,beneficiary
0x707714eC11584B6694C2A69D4168fAE8Aed03363,Female,Nyanza,rural,farming,beneficiary
0xcAdA8EE2342FF18A84B1FC8eC9c028ce89CFcC11,Female,Nyanza,rural,farming,beneficiary
0x4287B2a5f9d33d387bBa0Dc16ff9E01429B56186,Female,Nyanza,rural,farming,beneficiary
0xFF9fCf3B63b27E7c5FAe211271B5C22c5e97D4c9,Female,Nyanza,rural,farming,beneficiary
0xfCc18Ae7F5F0f6F42b15715531675957E5cBE8bf,Female,Kinango Kwale,rural,food,beneficiary
0xD99e6C4153Dc2a88e5C3160Df98CAB01864F7E9a,Female,Nyanza,rural,farming,beneficiary
0x059E11Fb71f8Aa9d8F4A27174D2206b2AfA685F9,Female,Nyanza,rural,farming,beneficiary
0x8016f74CdFBddf9C751950bBC885d53A6e914455,Female,Mukuru Nairobi,urban,food,beneficiary
0x89D42262af084E9b692C7D29037cE04D41f8b114,Female,Nyanza,rural,farming,beneficiary
0xF78c967dC3EcAcD3b35e8C210e69c12922eab86b,Female,Kinango Kwale,rural,farming,beneficiary
0x218d3964F250e0f5cF890D288a82555D85280b64,Female,Kinango Kwale,rural,shop,beneficiary
0x8d7b03e15eFf2E717C59f2F87F9339aA930b1c38,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x2E2156aDFE6F1045070768E976a7fC80F0dBdc9E,Male,Kinango Kwale,rural,farming,beneficiary
0x2DAFCdDC333F0387FE8010ac2f9cD09c47F1fbb0,Female,Kinango Kwale,rural,farming,beneficiary
0x1888B6552cd1E4bF41C39f86771352Bdc945C17f,Female,Kinango Kwale,rural,food,beneficiary
0xF6d1146aeDEC1526AA468E5Ff71707eF421669c3,Male,Kinango Kwale,rural,farming,beneficiary
0xcf9508826593320AA58F2f8956828832469088b7,Female,Kinango Kwale,rural,food,beneficiary
0x015b5c163d6AaAc78aa7e942b1D4C04D807Fb258,Male,Kinango Kwale,rural,farming,beneficiary
0xb0EF1aBBDD2660dDc46240ef9a726F266F9a6AeE,Male,Kinango Kwale,rural,farming,beneficiary
0xC4e8DbF6c875f2Ba64dA9BAA7F51D9a6F3D56d2b,Female,Kinango Kwale,rural,farming,beneficiary
0xfCE619AD81603Bb9002201926c275b1F78361eF4,Male,Kinango Kwale,rural,farming,beneficiary
0xbf27F2e474d264dc170B9863193c768A6411B8C5,Female,Mukuru Nairobi,urban,shop,beneficiary
0xf3f554799f8f316f55e3B8619d94E28cd2254a26,Female,Kinango Kwale,rural,farming,beneficiary
0x791F06D7ce851af0176d89386fA55da38A8AF32a,Male,Kinango Kwale,rural,shop,beneficiary
0x722a591381b516eb76e59C2E6958a2b03502AE8B,Male,Kinango Kwale,rural,farming,beneficiary
0x1ebA019B235aCD7834E1c85F457DDa9f6040E39a,Female,Kinango Kwale,rural,farming,beneficiary
0x8D99158A866F8dDaEb128d9De3002Ee10a7Bf8bB,Female,Kinango Kwale,rural,farming,beneficiary
0xa19d4A40eDfF8501D005C362256B21303348B212,Male,Kinango Kwale,rural,farming,beneficiary
0x53D7503B110480927918F826d087Ca56b9e1c666,Male,Kinango Kwale,rural,food,beneficiary
0x0A6AaBe480D33C704E6BEE0507678CcCFfB1876b,Male,Kinango Kwale,rural,farming,beneficiary
0x86d14867b4a69314E8B6e56818d53C125c76dDD9,Male,Kinango Kwale,rural,farming,beneficiary
0x1835519A22DDAAb74E82747f53474196081D8e81,Female,Kinango Kwale,rural,food,beneficiary
0xA64D61ef43db41c2AE46cf8655676c2cc941aa98,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0xf56d6728C7963447f59B5780b096e892e3a744AB,Female,Misc Nairobi,urban,food,beneficiary
0x91ffbabF5e4A280C6320Ca3c20DBEa600a1f41C5,Male,Kinango Kwale,rural,transport,beneficiary
0x216952632E914210ced02d1C7B16D46Cfc03D8e4,Female,Kinango Kwale,rural,farming,beneficiary
0x331ddd105Dd2cD0d154af1F4Bc387FeE8e2654D2,Female,Kinango Kwale,rural,shop,beneficiary
0xD207B267e49fF5D290AF8ed07C08151dE2E1E018,Male,Kinango Kwale,rural,farming,beneficiary
0x6B4C6B43ddD1366bfB4A9139c1aA3302fA2E342E,Female,Mukuru Nairobi,urban,food,beneficiary
0x934C0e142C22FC7004D8c66b66A77b4A12a0AfF9,Female,Kinango Kwale,rural,transport,beneficiary
0x0a22085c782c45cF4fD423450059F365B603F8F9,Female,Mukuru Nairobi,urban,labour,beneficiary
0xe3290d80B2DeCB33dBc0C3f6559E289830Da60a6,Female,Kinango Kwale,rural,farming,beneficiary
0xD70dC8291621d0282EfE599548D5cccf158b9069,Female,Mukuru Nairobi,urban,labour,beneficiary
0xd77e8C41F30a9fEb148C2103D45678cfc714e90f,Female,Kinango Kwale,rural,farming,beneficiary
0x6CD4cc17559968FdC1C2B7424034D98F59EDCe21,Female,Kinango Kwale,rural,farming,beneficiary
0xBCeCef7D716418e0f2829CED5275c730BBa5C71F,Female,Kinango Kwale,rural,food,beneficiary
0x212E2519594Bc4640FFa4cF6aa50A607A9a5B23c,Male,Kinango Kwale,rural,farming,beneficiary
0xce0B6707Dd99241493a9682c9d36E904791be3CA,Female,Kinango Kwale,rural,shop,beneficiary
0x55c8990ea3c6493785E4B8407895473dd25BF4aa,Female,Kinango Kwale,rural,food,beneficiary
0x21F38cBD40Fcf91fb431f53302CC8fc1f6e709D6,Female,Kinango Kwale,rural,farming,beneficiary
0x313976396da94Fa6F9684dFb4Dd3CFBf86dD4eE7,Female,Kinango Kwale,rural,farming,beneficiary
0x2D2c93b0cc00632EA772Fa224a43556eA7848E5a,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0x3A9dC691BB1EF65e57D0396354c80FfB27B01408,Male,Kinango Kwale,rural,shop,beneficiary
0x70bf95a5b580f9C6a1fe82D3d724118f522417AC,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x7B99b6DBd88a10cE1B765D2d35e8aeda3519e6aa,Female,Kinango Kwale,rural,shop,beneficiary
0xdc13fd5c962689b5023eDE51bcfBbe0420FA9579,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0xBA72B4C70F7C8C1e81EB76FA13494DAAde7d2786,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x4D655EC88edCB767f88bB85d63Df4BC023A2641E,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x382d22A1F208a62FB43BAEe8A640a57EBbeecFb6,Female,Kinango Kwale,rural,labour,beneficiary
0xdc7fa75ae4C18a85Dce96b1595d6fe4B50d34ca7,Female,Kinango Kwale,rural,farming,beneficiary
0x12313bD326B0d502a51A6D1c7c194Fb917805643,Female,Kinango Kwale,rural,farming,beneficiary
0xD6c5934F6e01D8217379ab97EE26D1693bD1183b,Male,Kinango Kwale,rural,labour,beneficiary
0xf03e8670D1e03F2c36CC2f7b9a9C9dBd4B6f8d5B,Female,Mukuru Nairobi,urban,food,beneficiary
0x377bb3A085be92d594B0cFE74283CBEC2b6C839A,Male,Kinango Kwale,rural,farming,beneficiary
0x71c73D7De2Ce365d24E42c62ea5f015dB894a159,Male,Mukuru Nairobi,urban,shop,beneficiary
0x667d7BbD55eB3AD71A0A3Ed2af32bc445CBD38c7,Male,Mukuru Nairobi,urban,water,beneficiary
0x49eb9026c8Dd38af8380eF72c9d3b0888841C556,Female,Kinango Kwale,rural,food,beneficiary
0xB81C5711221fc283F8732e69f637A43162bBD0f4,Female,Kinango Kwale,rural,farming,beneficiary
0xc251324C43b92E5FA94E32a9CADd35BA41922Cab,Female,Kinango Kwale,rural,farming,beneficiary
0x0466afc6B404DA921E5eEc6aEd27FEb160b08196,Male,Kinango Kwale,rural,farming,beneficiary
0xB31a63eD0f5F7eb2C7d3dC976CF8e7D15F39F636,Female,Kinango Kwale,rural,shop,beneficiary
0x862E9f0a09e66a8e44CAb591E8cA5f3Acb8aA660,Female,Kinango Kwale,rural,shop,beneficiary
0x9a5707Ac4deB207b7142C3b539431E2E526Fc84c,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0xDa18E3BF6a94C69B685284ddefAF7b062374EaA5,Female,Kinango Kwale,rural,food,beneficiary
0xB7922c8eCA23816a6F9cA56671C9d82A217a7A2d,Female,Misc Nairobi,urban,food,beneficiary
0xBE4ec12aeFD8025aA33f1348154a3187422F445A,Female,Kinango Kwale,rural,farming,beneficiary
0xfEf96E37E9918c63409Ee2b1646D14b08a7A3BbA,Female,Kinango Kwale,rural,shop,beneficiary
0x7F4F86FbF08Bf1d70607e73769A5f35C3ee964b6,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x06D448916C6B3C6d75089A027d1c9F1C1a5bE69C,Female,Kinango Kwale,rural,water,beneficiary
0xEf722250278911866878c0c940f624A10b4941E6,Male,Misc Nairobi,urban,food,beneficiary
0xc79bA51965a38118F17c202D8542CF868E320234,Male,Kinango Kwale,rural,shop,beneficiary
0xAbBa8117A854706c8559463dc11e9Aca3903A618,Male,Kinango Kwale,rural,farming,beneficiary
0xd0e3cAb3Aeb6c7452F173317dbb4BFE52f41C7e8,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0x55C2d3EaA15414a19e2a0cC9A3a0B7fEA0618508,Female,Kinango Kwale,rural,food,beneficiary
0x426C579Ec634c8737502Fdb55b4159698a80Ce88,Male,Kinango Kwale,rural,water,beneficiary
0x0b7095BBE2334eE71A25C13fcd6E6f718BeAD5EE,Female,Kinango Kwale,rural,shop,beneficiary
0x01B50cfBA016E709cfFfA15A059b740efEf7fe34,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0xE257b895092eB1CeE55103Ae93652D9f8ac2745A,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0xe82d6E2740384Ce04cECb613B85ded7D15fC0a34,Female,Kinango Kwale,rural,farming,beneficiary
0x87584d7e4dBC62100cB7FcdfCE15d3F1727A28ef,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0x6C657E51842E88881BA6c5345F263782594b1c3E,Female,Kinango Kwale,rural,food,beneficiary
0x1Ec476C50aFF1C9674b9593BEdd8CcE624646AbB,Female,Kinango Kwale,rural,farming,beneficiary
0x67689E22d43E5Bf1CaDcBB4104b69939Ccf72386,Female,Kinango Kwale,rural,farming,beneficiary
0x0fDAf43767A2317DB83c886d6a972bAEC5fACAb7,Male,Kinango Kwale,rural,transport,beneficiary
0x1097FC25e10BDE53349D35E606e735Ff9010FB54,Female,Kinango Kwale,rural,farming,beneficiary
0xc6e96d70707B4e9C8E7993714Eb9649019Ef8b3A,Female,Kinango Kwale,rural,farming,beneficiary
